kegg	C05695	MNXM54305	structural	gamma-Glutamyl-Se-methylselenocysteine|5-L-Glutamyl-Se-methylselenocysteine|gamma-Glutamyl-Se-methylselenocysteine
kegg	C05696	MNXM35962	structural	3'-Phosphoadenylylselenate|3'-Phosphoadenylylselenate|3'-Phosphoadenosine-5'-phosphoselenate
kegg	C05697	MNXM2282	inferred	Selenate|Selenate|Selenic acid
kegg	C05698	MNXM2562	inferred	Selenohomocysteine|Selenohomocysteine
kegg	C05699	MNXM1837	inferred	L-Selenocystathionine|L-Selenocystathionine
kegg	C05702	MNXM65196	structural	O-Phosphorylhomoserine|O-Phosphorylhomoserine
kegg	C05703	MNXM5818	structural	Methaneselenol|Methaneselenol|Methylselenol
kegg	C05704	MNXM12928	inferred	Selenocystine|Selenocystine
kegg	C05705	MNXM10124	structural	Selenocysteine seleninic acid|Selenocysteine seleninic acid|3-Seleninoalanine|Selenocysteine seleninate
kegg	C05706	MNXM12924	identity	Se-Propenylselenocysteine Se-oxide|Se-Propenylselenocysteine Se-oxide
kegg	C05707	MNXM12929	identity	Selenohomocystine|Selenohomocystine
kegg	C05708	MNXM12930	identity	Selenomethionine Se-oxide|Selenomethionine Se-oxide
kegg	C05710	MNXM6349	inferred	N-Hydroxy-amino acid|N-Hydroxy-amino acid|N-Hydroxy-L-amino acid
kegg	C05711	MNXM11629	identity	gamma-Glutamyl-beta-cyanoalanine|gamma-Glutamyl-beta-cyanoalanine
kegg	C05712	MNXM3000	inferred	Cyanohydrin|Cyanohydrin
kegg	C05713	MNXM7214	identity	Cyanoglycoside|Cyanoglucoside|Cyanoglycoside
kegg	C05714	MNXM5613	structural	alpha-Aminopropiononitrile|alpha-Aminopropiononitrile
kegg	C05715	MNXM6272	inferred	gamma-Amino-gamma-cyanobutanoate|gamma-Amino-gamma-cyanobutanoate|4-Amino-4-cyanobutanoic acid
kegg	C05717	MNXM40951	inferred	alpha-Amino-gamma-cyanobutanoate|alpha-Amino-gamma-cyanobutanoate|2-Amino-4-cyanobutanoic acid
kegg	C05718	MNXM6071	inferred	2-Oxoacid oxime|2-Oxoacid oxime
kegg	C05720	MNXM3706	inferred	Reduced 2,6-Dichlorophenolindophenol|2,6-Dichloro-4-[(4-hydroxyphenyl)amino]-phenol|Reduced 2,6-Dichlorophenolindophenol
kegg	C05721	MNXM59961	identity	Leucomethylene blue|Reduced methylene blue|Leucomethylene blue
kegg	C05723	MNXM54326	inferred	Poly-gamma-D-glutamate|Poly-gamma-D-glutamate
kegg	C05726	MNXM96107	inferred	S-Substituted L-cysteine|S-Substituted L-cysteine|R-S-Cysteine
kegg	C05727	MNXM5059	inferred	S-Substituted N-acetyl-L-cysteine|Mercapturic acid|S-Substituted N-acetyl-L-cysteine
kegg	C05729	MNXM7734	identity	R-S-Cysteinylglycine|R-S-Cysteinylglycine
kegg	C05730	MNXM1329	inferred	Glutathionylspermidine|Glutathionylspermidine|N1-(gamma-L-Glutamyl-L-cysteinyl-glycyl)-spermidine
kegg	C05731	MNXM2937	inferred	3-Ketosucrose|3-Ketosucrose|3-Dehydro-alpha-D-glucosyl-beta-D-fructofuranoside
kegg	G10585	MNXM2937	inferred	3-Ketosucrose|3-Ketosucrose|3-Dehydro-alpha-D-glucosyl-beta-D-fructofuranoside
kegg	C05737	MNXM2394	inferred	Maltose 6-phosphate|Maltose 6-phosphate
kegg	C05744	MNXM1223	inferred	Acetoacetyl-[acp]|Acetoacetyl-[acp]|Acetoacetyl-[acyl-carrier protein]
kegg	C05745	MNXM2645	inferred	Butyryl-[acp]|Butyryl-[acyl-carrier protein]|Butyryl-[acp]
kegg	C05746	MNXM25602	inferred	3-Oxohexanoyl-[acp]|3-Oxohexanoyl-[acyl-carrier protein]|3-Oxohexanoyl-[acp]
kegg	C05747	MNXM25370	inferred	(R)-3-Hydroxyhexanoyl-[acp]|(R)-3-Hydroxyhexanoyl-[acp]|D-3-Hydroxyhexanoyl-[acp]|D-3-Hydroxyhexanoyl-[acyl-carrier protein]|(R)-3-Hydroxyhexanoyl-[acyl-carrier protein]
kegg	C05748	MNXM24502	inferred	trans-Hex-2-enoyl-[acp]|(2E)-Hexenoyl-[acp]|trans-Hex-2-enoyl-[acyl-carrier protein]|trans-Hex-2-enoyl-[acp]
kegg	C05749	MNXM23683	inferred	Hexanoyl-[acp]|Hexanoyl-[acp]|Hexanoyl-[acyl-carrier protein]
kegg	C05750	MNXM28031	inferred	3-Oxooctanoyl-[acp]|3-Oxooctanoyl-[acp]|3-Oxooctanoyl-[acyl-carrier protein]
kegg	C05751	MNXM23766	inferred	trans-Oct-2-enoyl-[acp]|trans-Oct-2-enoyl-[acp]|2-Octenoyl-[acyl-carrier protein]|trans-Oct-2-enoyl-[acyl-carrier protein]|(2E)-Octenoyl-[acp]|Oct-2-enoyl-[acyl-carrier protein]
kegg	C05752	MNXM23586	inferred	Octanoyl-[acp]|Octanoyl-[acyl-carrier protein]|Octanoyl-[acp]
kegg	C05753	MNXM26616	inferred	3-Oxodecanoyl-[acp]|3-Oxodecanoyl-[acp]|3-Oxodecanoyl-[acyl-carrier protein]
kegg	C05754	MNXM28221	inferred	trans-Dec-2-enoyl-[acp]|(2E)-Decenoyl-[acp]|trans-Dec-2-enoyl-[acp]|trans-2-Decenoyl-[acyl-carrier protein]|trans-Dec-2-enoyl-[acyl-carrier protein]
kegg	C05755	MNXM25221	inferred	Decanoyl-[acp]|Decanoyl-[acyl-carrier protein]|Decanoyl-[acp]
kegg	C05756	MNXM28933	inferred	3-Oxododecanoyl-[acp]|3-Oxododecanoyl-[acp]|3-Oxododecanoyl-[acyl-carrier protein]
kegg	C05757	MNXM27066	inferred	(R)-3-Hydroxydodecanoyl-[acp]|(R)-3-Hydroxydodecanoyl-[acp]|D-3-Hydroxydodecanoyl-[acyl-carrier protein]|(R)-3-Hydroxydodecanoyl-[acyl-carrier protein]|D-3-Hydroxydodecanoyl-[acp]
kegg	C05758	MNXM23842	inferred	trans-Dodec-2-enoyl-[acp]|trans-Dodec-2-enoyl-[acyl-carrier protein]|trans-Dodec-2-enoyl-[acp]|(2E)-Dodecenoyl-[acp]
kegg	C05759	MNXM26095	inferred	3-Oxotetradecanoyl-[acp]|3-Oxotetradecanoyl-[acp]|3-Oxotetradecanoyl-[acyl-carrier protein]
kegg	C05760	MNXM24297	inferred	trans-Tetradec-2-enoyl-[acp]|(2E)-Tetradecenoyl-[acp]|trans-Tetradec-2-enoyl-[acyl-carrier protein]|trans-Tetradec-2-enoyl-[acp]
kegg	C05761	MNXM564	inferred	Tetradecanoyl-[acp]|Tetradecanoyl-[acp]|Tetradecanoyl-[acyl-carrier protein]|Myristoyl-[acyl-carrier protein]
kegg	C05762	MNXM24578	inferred	3-Oxohexadecanoyl-[acp]|3-Oxohexadecanoyl-[acp]|3-Oxohexadecanoyl-[acyl-carrier protein]
kegg	C05763	MNXM29072	inferred	trans-Hexadec-2-enoyl-[acp]|trans-Hexadec-2-enoyl-[acyl-carrier protein]|(2E)-Hexadecenoyl-[acp]|trans-Hexadec-2-enoyl-[acp]
kegg	C05764	MNXM25932	inferred	Hexadecanoyl-[acp]|Hexadecanoyl-[acyl-carrier protein]|Hexadecanoyl-[acp]
kegg	C05765	MNXM4027	inferred	L-Glutamyl 1-phosphate|L-Glutamyl 1-phosphate|alpha-L-Glutamyl phosphate
kegg	C05766	MNXM1123	inferred	Uroporphyrinogen I|Uroporphyrinogen I
kegg	C05767	MNXM88603	inferred	Uroporphyrin I|Uroporphyrin I
kegg	C05768	MNXM1322	inferred	Coproporphyrinogen I|Coproporphyrinogen I
kegg	C05769	MNXM8445	inferred	Coproporphyrin I|Coproporphyrin I
kegg	C05770	MNXM7199	inferred	Coproporphyrin III|Coproporphyrin III
kegg	C05771	MNXM18844	inferred	1-Aminopropan-2-ol|1-Aminopropan-2-ol|1-Amino-2-propanol
kegg	C05772	MNXM1290	inferred	Precorrin 3A|Precorrin 3A
kegg	C05773	MNXM92210	inferred	Cobyrinate|Cobyrinate|Cobyrinic acid|Cob(II)yrinate|Cob(II)yrinic acid
kegg	C05774	MNXM47455	inferred	Cobinamide|Cobinamide|Cob(I)inamide
kegg	C05775	MNXM1539	inferred	alpha-Ribazole|alpha-Ribazole|N1-(alpha-D-Ribosyl)-5,6-dimethylbenzimidazole
kegg	C05776	MNXM22435	structural	Vitamin B12|Vitamin B12|Cob(III)alamin|Cobalamin (III)|Nascobal (TN)
kegg	D00191	MNXM22435	structural	Vitamin B12|Vitamin B12|Cob(III)alamin|Cobalamin (III)|Nascobal (TN)
kegg	C05777	MNXM47489	inferred	Coenzyme F430|Coenzyme F430|Factor F430
kegg	C05778	MNXM863	inferred	Sirohydrochlorin|Sirohydrochlorin
kegg	C05779	MNXM10729	inferred	Apoferritin|Apoferritin
kegg	C05780	MNXM8317	structural	Apotransferrin|Apotransferrin
kegg	C05781	MNXM12556	inferred	Oxyhemoglobin|Oxyhemoglobin
kegg	C05782	MNXM12311	inferred	Myoglobin|Myoglobin
kegg	C05783	MNXM11241	identity	Cytochrome a|Cytochrome a
kegg	C05784	MNXM10894	identity	Catalase|Catalase
kegg	C05785	MNXM12619	identity	Peroxidase|Peroxidase
kegg	C05786	MNXM30876	inferred	(3Z)-Phycocyanobilin|(3Z)-Phycocyanobilin
kegg	C05787	MNXM1369	inferred	Bilirubin beta-diglucuronide|Bilirubin-bisglucuronoside|Bilirubin beta-diglucuronide
kegg	C05789	MNXM7786	inferred	L-Urobilinogen|L-Urobilinogen|Stercobilinogen|L-Stercobilinogen
kegg	C05790	MNXM5986	inferred	I-Urobilinogen|I-Urobilinogen|Mesobilirubinogen|Urobilinogen
kegg	C05791	MNXM3249	identity	D-Urobilinogen|D-Urobilinogen
kegg	C05793	MNXM82740	structural	L-Urobilin|L-Urobilin|Stercobilin|L-Stercobilin
kegg	C05794	MNXM88581	inferred	Urobilin|Urobilin|I-Urobilin
kegg	C05795	MNXM8511	identity	D-Urobilin|D-Urobilin
kegg	C05796	MNXM54124	inferred	Galactan|Galactan
kegg	G10534	MNXM54124	inferred	Galactan|Galactan
kegg	C05797	MNXM75042	inferred	Pheophytin a|Pheophytin a
kegg	C05798	MNXM43261	structural	Bacterio-pheophytins|Bacterio-pheophytins
kegg	C05799	MNXM43246	inferred	Bacterio-chlorophylls|Bacterio-chlorophylls
kegg	C05800	MNXM8063	inferred	2-Hexaprenylphenol|2-Hexaprenylphenol
kegg	C05801	MNXM6706	inferred	2-Hexaprenyl-6-hydroxyphenol|3-Hexaprenylcatechol|2-Hexaprenyl-6-hydroxyphenol
kegg	C05802	MNXM4291	inferred	2-Hexaprenyl-6-methoxyphenol|2-Hexaprenyl-6-methoxyphenol
kegg	C05803	MNXM6707	inferred	2-Hexaprenyl-6-methoxy-1,4-benzoquinone|2-Hexaprenyl-6-methoxy-1,4-benzoquinone
kegg	C05804	MNXM6067	inferred	2-Hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone|2-Hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone
kegg	C05805	MNXM5466	structural	2-Hexaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone|2-Hexaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone
kegg	C05807	MNXM5489	identity	2-Polyprenylphenol|2-Polyprenylphenol
kegg	C05808	MNXM10311	identity	5-Hydroxy-2-polyprenylphenol|5-Hydroxy-2-polyprenylphenol
kegg	C05809	MNXM2195	inferred	3-Octaprenyl-4-hydroxybenzoate|3-Octaprenyl-4-hydroxybenzoate|4-Hydroxy-3-octaprenylbenzoate
kegg	C05810	MNXM1886	inferred	2-Octaprenylphenol|2-Octaprenylphenol
kegg	C05811	MNXM1635	inferred	2-Octaprenyl-6-hydroxyphenol|2-Octaprenyl-6-hydroxyphenol|3-Octaprenylcatechol
kegg	C05812	MNXM1707	inferred	2-Octaprenyl-6-methoxyphenol|2-Octaprenyl-6-methoxyphenol
kegg	C05813	MNXM1903	structural	2-Octaprenyl-6-methoxy-1,4-benzoquinone|2-Octaprenyl-6-methoxy-1,4-benzoquinone
kegg	C05814	MNXM90440	structural	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone|2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone
kegg	C05815	MNXM5555	structural	2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone|2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone
kegg	C05817	MNXM1249	inferred	(1R,6R)-6-Hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate|SHCHC|(1R,6R)-6-Hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate|(1R,6R)-2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate
kegg	C05818	MNXM715	identity	2-Demethylmenaquinone|2-Demethylmenaquinone
kegg	C05819	MNXM90639	identity	Menaquinol|Menaquinol|Reduced menaquinone|Reduced vitamin K2|Vitamin K2 hydroquinone
kegg	C05820	MNXM114390	identity	(L-Seryl)adenylate|(L-Seryl)adenylate|L-Seryl-adenylate
kegg	C05821	MNXM883	inferred	Enterochelin|Enterobactin|Tri-(N-(2,3-dihydroxybenzoyl)-L-serine)-ester|Tri-(2,3-dihydroxy-N-benzoyl-L-serine)-ester|Enterochelin
kegg	C05822	MNXM2182	inferred	3'-CMP|Cytidine 3'-phosphate|3'-CMP
kegg	C05823	MNXM6822	inferred	3-Mercaptolactate|L-3-Mercaptolactate|(R)-3-Mercaptolactate|3-Mercaptolactate
kegg	C05824	MNXM2428	inferred	S-Sulfo-L-cysteine|S-Sulfo-L-cysteine
kegg	C05825	MNXM5457	inferred	2-Amino-5-oxohexanoate|2-Amino-5-oxohexanoate
kegg	C05827	MNXM5416	structural	Methylimidazole acetaldehyde|1-Methylimidazole-4-acetaldehyde|Methylimidazoleacetaldehyde|Methylimidazole acetaldehyde
kegg	C05828	MNXM91418	inferred	Methylimidazoleacetic acid|Tele-methylimidazoleacetic acid|Methylimidazoleacetic acid|Methylimidazoleacetate|1-Methylimidazole-4-acetate|1-Methyl-4-imidazoleacetic acid
kegg	C05829	MNXM5237	inferred	N-Carbamyl-L-glutamate|Carglumic acid (USAN/INN)|Carbaglu (TN)|Carglumic acid|N-Carbamyl-L-glutamate
kegg	D07130	MNXM5237	inferred	N-Carbamyl-L-glutamate|Carglumic acid (USAN/INN)|Carbaglu (TN)|Carglumic acid|N-Carbamyl-L-glutamate
kegg	C05830	MNXM10445	identity	8-Methoxykynurenate|8-Methoxykynurenate|Xanthurenic acid 8-methyl ether
kegg	C05831	MNXM10059	inferred	3-Methoxyanthranilate|3-Methoxyanthranilate|3-Methoxyanthranilic acid
kegg	C05832	MNXM38156	structural	5-Hydroxyindoleacetylglycine|5-Hydroxyindoleacetylglycine
kegg	C05834	MNXM10010	structural	3-Methyldioxyindole|3-Methyldioxyindole|3-Hydroxy-3-methyloxindole
kegg	C05835	MNXM91889	identity	2-Formaminobenzoylacetate|2-Formaminobenzoylacetate
kegg	C05837	MNXM4000	structural	Glucobrassicin|Glucobrassicin|Indolylmethyl glucosinolate
kegg	C05838	MNXM3237	inferred	cis-2-Hydroxycinnamate|2-Coumarinate|cis-2-Hydroxycinnamate
kegg	C05839	MNXM3238	inferred	cis-beta-D-Glucosyl-2-hydroxycinnamate|cis-beta-D-Glucosyl-2-hydroxycinnamate|beta-D-Glucosyl-2-coumarinate
kegg	C05840	MNXM599	inferred	Iminoaspartate|Iminoaspartic acid|Iminosuccinate|Iminoaspartate
kegg	C05841	MNXM1915	inferred	Nicotinate D-ribonucleoside|Nicotinate D-ribonucleoside|beta-D-Ribosylnicotinate
kegg	C05842	MNXM63843	structural	N1-Methyl-2-pyridone-5-carboxamide|N1-Methyl-2-pyridone-5-carboxamide|1-Methyl-5-carboxylamide-2-pyridone|N'-Methyl-2-pyridone-5-carboxamide
kegg	C05843	MNXM63841	structural	N1-Methyl-4-pyridone-5-carboxamide|N'-Methyl-4-pyridone-5-carboxamide|N1-Methyl-4-pyridone-5-carboxamide|1-Methyl-4-pyridone-3-carboximide
kegg	C05844	MNXM38125	structural	5-L-Glutamyl-taurine|5-L-Glutamyl-taurine|Glutaurine|5-Glutamyl-taurine
kegg	C05845	MNXM63480	identity	N-Acetyl-D-galactosaminyldiphosphoundecaprenol|N-Acetyl-D-galactosaminyldiphosphoundecaprenol
kegg	C05847	MNXM8275	structural	all-trans-Polyprenyl diphosphate|Polyisopentenyldiphosphate|Polyprenyl diphosphate|trans-Polyisopentenyldiphosphate|all-trans-Polyprenyl diphosphate|Polyisopentenylpyrophosphate
kegg	C05848	MNXM14755	structural	4-Hydroxy-3-polyprenylbenzoate|4-Hydroxy-3-polyprenylbenzoate
kegg	C05849	MNXM2912	inferred	Vitamin K1 epoxide|Vitamin K1 epoxide|Vitamin K1 oxide|2,3-Epoxy-2,3-dihydro-2-methyl-3-phytyl-1,4-naphthoquinone|Phylloquinone epoxide|Phylloquinone-2,3-epoxide|Vitamin K1 2,3-epoxide|Phylloquinone oxide|1a,7a-Dihydro-1a-methyl-7a-(3,7,11,15-tetramethyl-2-hexadecenyl)-naphth[2,3-b]oxirene-2,7-dione|2,3-Epoxyphylloquinone|(2,3-Epoxyphytyl)menaquinone
kegg	C05850	MNXM9084	identity	Reduced Vitamin K|Vitamin K hydroquinone|Reduced Vitamin K
kegg	C05851	MNXM2111	inferred	Coumarin|2-Propenoic acid, 3-(2-hydroxyphenyl)-, delta-lactone|Cumarin|1,2-Benzopyrone|Rattex|Coumarine|Coumarinic anhydride|o-Hydroxycinnamic acid lactone|cis-o-Coumarinic acid lactone|Venalot mono (TN)|5,6-Benzo-2-pyrone|Benzo-alpha-pyrone|Tonka bean camphor|Coumarin|Coumarin (DCF)|2H-1-Benzopyran-2-one
kegg	D07751	MNXM2111	inferred	Coumarin|2-Propenoic acid, 3-(2-hydroxyphenyl)-, delta-lactone|Cumarin|1,2-Benzopyrone|Rattex|Coumarine|Coumarinic anhydride|o-Hydroxycinnamic acid lactone|cis-o-Coumarinic acid lactone|Venalot mono (TN)|5,6-Benzo-2-pyrone|Benzo-alpha-pyrone|Tonka bean camphor|Coumarin|Coumarin (DCF)|2H-1-Benzopyran-2-one
kegg	C05852	MNXM2160	inferred	2-Hydroxyphenylacetate|2-Hydroxyphenylacetate|2-Hydroxyphenylacetic acid
kegg	C05853	MNXM2476	structural	Phenylethyl alcohol|2-Phenylethanol|Phenethyl alcohol|Phenylethyl alcohol|Phenylethyl alcohol (USP)
kegg	D00192	MNXM2476	structural	Phenylethyl alcohol|2-Phenylethanol|Phenethyl alcohol|Phenylethyl alcohol|Phenylethyl alcohol (USP)
kegg	C05855	MNXM6885	structural	4-Hydroxycinnamyl alcohol 4-D-glucoside|p-Coumaryl alcohol 4-O-glucoside|4-Hydroxycinnamyl alcohol 4-D-glucoside
kegg	C05856	MNXM7799	inferred	Thiamine aldehyde|Thiamine aldehyde|Thiamin aldehyde
kegg	C05859	MNXM92252	structural	Dehydrodolichol diphosphate|ditrans,polycis-Polyprenyl diphosphate|Dehydrodolichol diphosphate|Dehydrodolichyl diphosphate
kegg	C05860	MNXM4485	structural	beta-D-Mannosyldiacetylchitobiosyldiphosphodolichol|Man-beta1->4GlcNAc-beta1->4GlcNAc-PP-Dol|beta-1,4-D-Mannosylchitobiosyldiphosphodolichol|beta-D-Mannosyldiacetylchitobiosyldiphosphodolichol
kegg	G00003	MNXM4485	structural	beta-D-Mannosyldiacetylchitobiosyldiphosphodolichol|Man-beta1->4GlcNAc-beta1->4GlcNAc-PP-Dol|beta-1,4-D-Mannosylchitobiosyldiphosphodolichol|beta-D-Mannosyldiacetylchitobiosyldiphosphodolichol
kegg	C05861	MNXM41231	inferred	alpha-D-Mannosyl-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol|alpha-D-Mannosyl-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol|Man-alpha1->3Man-beta1->4GlcNAc-beta1->4GlcNAc-PP-Dol|alpha-1,3-D-Mannosyl-beta-1,4-D-mannosylchitobiosyldiphosphodolichol
kegg	G00004	MNXM41231	inferred	alpha-D-Mannosyl-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol|alpha-D-Mannosyl-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol|Man-alpha1->3Man-beta1->4GlcNAc-beta1->4GlcNAc-PP-Dol|alpha-1,3-D-Mannosyl-beta-1,4-D-mannosylchitobiosyldiphosphodolichol
kegg	C05864	MNXM31421	inferred	(alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol|(alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol
kegg	G00006	MNXM31421	inferred	(alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol|(alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol
kegg	C05868	MNXM31425	structural	(alpha-D-Mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol|(alpha-D-Mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol
kegg	G00007	MNXM31425	structural	(alpha-D-Mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol|(alpha-D-Mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol
kegg	C05869	MNXM9459	inferred	(alpha-D-Mannosyl)9-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol|(alpha-D-Mannosyl)9-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol
kegg	C05892	MNXM7864	inferred	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine|UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysine|UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine
kegg	C05893	MNXM1344	inferred	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine|GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol|Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine
kegg	G10553	MNXM1344	inferred	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine|GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol|Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine
kegg	C05894	MNXM3113	structural	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine|Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine
kegg	C05895	MNXM6468	inferred	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-(glycyl)5-D-alanyl-D-alanine|Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-(glycyl)5-D-alanyl-D-alanine
kegg	C05896	MNXM16928	identity	Crosslinked peptideglycan|Crosslinked peptideglycan
kegg	C05897	MNXM2264	structural	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine|Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine
kegg	G10556	MNXM2264	structural	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine|Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine
kegg	C05898	MNXM1242	inferred	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine|Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine
kegg	G10555	MNXM1242	inferred	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine|Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine
kegg	C05901	MNXM12690	inferred	Piceatannol|3,3',4'5-Tetrahydroxystilbene|Piceatannol
kegg	C05902	MNXM10060	structural	3-Methoxyapigenin|3-O-Methylkaempferol|3-Methoxyapigenin
kegg	C05903	MNXM1672	inferred	Kaempferol|Robigenin|Kempferol|Rhamnolutein|Kaempherol|Populnetin|Rhamnolutin|Kaempferol|5,7,4'-Trihydroxyflavonol|3,5,7-Trihydroxy-2-(4-hydroxyphenyl)-4H-1-benzopyran-4-one|Pelargidenolon|C.I. 75640|Nimbecetin|Trifolitin|3,4',5,7-Tetrahydroxyflavone|Indigo yellow|Swartziol
kegg	C05904	MNXM91677	inferred	Pelargonidin|Pelargonidol chloride|Pelargonidin chloride|3,4',5,7-Tetrahydroxyflavylium chloride|3,5,7-Trihydroxy-2-(4-hydroxyphenyl)benzopyrylium chloride|Pelargonidin
kegg	C05905	MNXM90992	inferred	Cyanidin|IdB 1027|Chlorure de 3,3',4',5,7-pentahydroxyflavylium|3,3',4',5,7-Pentahydroxy-2-phenylbenzopyrylium chloride|Cyanidine|Cyanidin chloride|Cyanidol|2-(3,4-Dihydroxyphenyl)-3,5,7-trihydroxy-1-benzopyrylium chloride|Cyanidin|Cyanidol chloride|3,3',4',5,7-Pentahydroxyflavylium chloride|3,3',4',5,7-Pentahydroxyflavyliumchlorid
kegg	C05906	MNXM1162	inferred	Leucocyanidin|Leucocyanidol|2,3-trans-3,4-cis-Leucocyanidin|Leucocianidol (INN)|3,4-Cyanidiol|Leucoanthocyanidol|Leukocyanidine|Procyanidol|Leucocyanidin|2-(3,4-Dihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,4,5,7-tetrol|Flavan (TN)|Resivit|3,3',4,4',5,7-Flavanhexol|Leucocianidol
kegg	D08112	MNXM1162	inferred	Leucocyanidin|Leucocyanidol|2,3-trans-3,4-cis-Leucocyanidin|Leucocianidol (INN)|3,4-Cyanidiol|Leucoanthocyanidol|Leukocyanidine|Procyanidol|Leucocyanidin|2-(3,4-Dihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,4,5,7-tetrol|Flavan (TN)|Resivit|3,3',4,4',5,7-Flavanhexol|Leucocianidol
kegg	C05907	MNXM36414	inferred	Luteoforol|3-Deoxyleucocyanidin|Luteoforol
